Public Name,LC Classification Code,Availability,Title,Subjects,Classification Code,ISBN,Author,Network Number,Publication Date,Edition,Publisher,Series,MMS Id,Originating System ID
IEEE Xplore Wiley eBooks Library (IEEE Xplore),Q,Available,Financial signal processing and machine learning /,Machine learning.; Signal processing--Digital techniques.; Electronic books.,Q,111874554X; 9781118745540; 1118745647; 9781118745649; 1118745639; 9781118745632; 1118745671; 9781118745670,"Akansu, Ali N.",(MiAaPQ)EBC4513064; (PQKB)10728826; (PQKBWorkID)15028436; (PQKBTitleCode)TC1680249; (PQKBTitleCode)TC0001680249; (PQKBManifestationID)16496304; (SSID)ssj1680249; (SSID)ssj0001680249; (EBL)4513064; (CKB)3710000000648981,2016.,,Wiley; IEEE Press,Wiley - IEEE,9982804916902771,(CKB)3710000000648981
IEEE Xplore Wiley eBooks Library (IEEE Xplore),Q,Available,"Fundamentals of computational intelligence : neural networks, fuzzy systems, and evolutionary computation /",Electronic books.; Computational intelligence.,Q,1119214351; 9781119214359; 1119214408; 9781119214403; 1119214343; 9781119214342,"Keller, James M., author.",(MiAaPQ)EBC4592115; (EBL)4592115; (CKB)4330000000009338,2016.,,Wiley; IEEE Press,IEEE Press Series on Computational Intelligence,9982808636802771,(CKB)4330000000009338
IEEE Xplore Wiley eBooks Library (IEEE Xplore),Q,Available,Information theory : 50 years of discovery,Information theory; Engineering & Applied Sciences; Computer Science,Q,0470544902; 9780470544907; 0780353633; 9780780353633,,(PQKB)10346908; (PQKBWorkID)10431811; (PQKBTitleCode)TC403287; (PQKBTitleCode)TC0000403287; (PQKBManifestationID)12092348; (SSID)ssj403287; (SSID)ssj0000403287; (CKB)1000000000014945,2000,,IEEE Press,,9982768822502771,991000000000014945
IEEE Xplore Wiley eBooks Library (IEEE Xplore),Q,Available,Machine learning in image steganalysis,Machine learning.; Wavelets (Mathematics); Data encryption (Computer science); Electronic books.,Q,1283603926; 9781283603928; 9786613916372; 6613916374; 1118437985; 9781118437988; 1118437969; 9781118437964; 1118437950; 9781118437957; 0470663057; 9780470663059,"Schaathun, Hans Georg.",(MiAaPQ)EBC1022347; (PQKB)11028464; (PQKBWorkID)10722516; (PQKBTitleCode)TC711543; (PQKBTitleCode)TC0000711543; (PQKBManifestationID)11416643; (SSID)ssj711543; (SSID)ssj0000711543; (EBL)1022347; (CKB)3190000000032947,2012.,,Wiley,Wiley - IEEE,9982718660202771,993190000000032947
IEEE Xplore Wiley eBooks Library (IEEE Xplore),Q,Available,Modern Machine Learning Techniques and Their Applications in Cartoon Animation Research,Computer animation.; Machine learning.; Electronic books.,Q,1299449093; 9781299449091; 1118559983; 9781118559987; 1118559967; 9781118559963; 1118115147; 9781118115145,"Yu, Jun.",(OCoLC)841913615; (EBL)1161978; (CKB)2550000001018570,2013.,,Wiley,IEEE Press Series on Systems Science and Engineering,9982757363402771,992550000001018570
IEEE Xplore Wiley eBooks Library (IEEE Xplore),Q,Available,Non-Gaussian statistical communication theory,Statistical communication theory.; Information theory--Statistical methods.; Gaussian processes.; Electronic books.,Q,1118161955; 9781118161951; 1283550156; 9781283550154; 9786613862600; 6613862606; 1118161939; 9781118161937; 1118161963; 9781118161968; 0470948477; 9780470948477,"Middleton, David, 1920-",(MiAaPQ)EBC817393; (PQKB)11556747; (PQKBWorkID)10612449; (PQKBTitleCode)TC670722; (PQKBTitleCode)TC0000670722; (PQKBManifestationID)12235644; (SSID)ssj670722; (SSID)ssj0000670722; (OCoLC)801366212; (EBL)817393; (CKB)2670000000230357,2012.,1st ed.,Wiley-IEEE Press,IEEE Series on Digital & Mobile Communication,9982751188502771,992670000000230357
IEEE Xplore Wiley eBooks Library (IEEE Xplore),Q,Available,Reinforcement and systemic machine learning for decision making,Reinforcement learning.; Machine learning.; Decision making.; Electronic books.,Q,1282134493; 9781282134492; 9786613807076; 6613807079; 1118271556; 9781118271551; 111827153X; 9781118271537; 1118266501; 9781118266502; 047091999X; 9780470919996,"Kulkarni, Parag.",(MiAaPQ)EBC836589; (PQKB)10243833; (PQKBWorkID)10638295; (PQKBTitleCode)TC692710; (PQKBTitleCode)TC0000692710; (PQKBManifestationID)11450441; (SSID)ssj692710; (SSID)ssj0000692710; (OCoLC)801366216; (EBL)836589; (CKB)2550000000105826,c2012.,,Systems Man & Cybernetics Society; IEEE Press; Wiley,IEEE Press Series on Systems Science and Engineering,9982756226802771,992550000000105826
IEEE Xplore Wiley eBooks Library (IEEE Xplore),Q,Available,Reinforcement learning and approximate dynamic programming for feedback control,Reinforcement learning.; Feedback control systems.; Electronic books.,Q,1299189857; 9781299189850; 111845393X; 9781118453933; 1118453980; 9781118453988; 111810420X; 9781118104200,"Lewis, Frank L.",(MiAaPQ)EBC947728; (OCoLC)798809964; (PQKB)11010193; (PQKBWorkID)10808932; (PQKBTitleCode)TC826853; (PQKBTitleCode)TC0000826853; (PQKBManifestationID)11434333; (SSID)ssj826853; (SSID)ssj0000826853; (OCoLC)827481625; (EBL)947728; (CKB)2670000000327913,2013.,,IEEE/John Wiley and Sons Inc,IEEE Press Series on Computational Intelligence,9982751136202771,992670000000327913
IEEE Xplore Wiley eBooks Library (IEEE Xplore),Q,Available,Tomorrow's professor : preparing for academic careers in science and engineering /,"Science--Vocational guidance--United States--Handbooks, manuals, etc.; Science--Vocational guidance--Canada--Handbooks, manuals, etc.; Engineering--Vocational guidance--United States--Handbooks, manuals, etc.; Engineering--Vocational guidance--Canada--Han",Q,1118387120; 9781118387122; 1280673869; 9781280673863; 9786613650795; 661365079X; 1118387090; 9781118387092; 0470546727; 9780470546727; 0780311361; 9780780311367,"Reis, Richard M., 1941- author.",(MiAaPQ)EBC4518985; (MiAaPQ)EBC708215; (PQKB)10496388; (PQKBWorkID)10392341; (PQKBTitleCode)TC449085; (PQKBTitleCode)TC0000449085; (PQKBManifestationID)12121285; (SSID)ssj449085; (SSID)ssj0000449085; (OCoLC)794663261; (EBL)708215; (CKB)2560000000082833,1997.,,Wiley-Interscience; IEEE Press,,9982704976602771,992560000000082833
IEEE Xplore Wiley eBooks Library (IEEE Xplore),Q,Available,Uncertainty and information foundations of generalized information theory /,Uncertainty (Information theory); Fuzzy systems.; Electronic books.,Q,1280242981; 9781280242984; 9786610242986; 6610242984; 0470315741; 9780470315743; 0471755575; 9780471755579; 0471755567; 9780471755562; 0471748676; 9780471748670,"Klir, George J., 1932-",(MiAaPQ)EBC243729; (PQKB)10154326; (PQKBWorkID)10273555; (PQKBTitleCode)TC263921; (PQKBTitleCode)TC0000263921; (PQKBManifestationID)11239851; (SSID)ssj263921; (SSID)ssj0000263921; (OCoLC)475964878; (EBL)243729; (CKB)1000000000354923,c2006.,,Wiley-Interscience,,9982733866602771,991000000000354923
IEEE Xplore Wiley eBooks Library (IEEE Xplore),QA,Available,A field guide to dynamical recurrent networks /,Neural networks (Computer science); Electronic books.; Engineering & Applied Sciences; Computer Science,QA,0780353692; 9780780353695; 0470544031; 9780470544037,,(PQKB)11089161; (PQKBWorkID)10431519; (PQKBTitleCode)TC403137; (PQKBTitleCode)TC0000403137; (PQKBManifestationID)12126705; (SSID)ssj403137; (SSID)ssj0000403137; (IEEE)5263132; (IDAMS)b000064810c32a6; (IDAMS)0b000064810c32a6; (CaBNVSL)mat5263132; (CaBNVSL)mat05263132; (CKB)2580000000002475,2001,,IEEE Press,,9982705310102771,992580000000002475
IEEE Xplore Wiley eBooks Library (IEEE Xplore),QA,Available,"Advanced content delivery, streaming, and cloud services /",Cloud computing.; Computer networks.; Electronic books.,QA,111890964X; 9781118909645; 1118909690; 9781118909690; 1118909704; 9781118909706; 1118575210; 9781118575215; 1322150265; 9781322150260,"Pathan, Mukaddim.",(MiAaPQ)EBC1791964; (PQKB)11439752; (PQKBWorkID)11349413; (PQKBTitleCode)TC1347015; (PQKBTitleCode)TC0001347015; (PQKBManifestationID)11862992; (SSID)ssj1347015; (SSID)ssj0001347015; (EBL)1791964; (CKB)3710000000244647,2014.,,Wiley,Wiley Series on Parallel and Distributed Computing,9982799602602771,993710000000244647
IEEE Xplore Wiley eBooks Library (IEEE Xplore),QA,Available,Applied cryptanalysis breaking ciphers in the real world /,Computer security.; Data encryption (Computer science); Cryptography.; Electronic books.,QA,1280901209; 9781280901201; 9786610901203; 6610901201; 0470148772; 9780470148778; 0470148764; 9780470148761; 047011486X; 9780470114865,"Stamp, Mark.",(MiAaPQ)EBC297322; (PQKB)10910935; (PQKBWorkID)10079858; (PQKBTitleCode)TC104682; (PQKBTitleCode)TC0000104682; (PQKBManifestationID)11131034; (SSID)ssj104682; (SSID)ssj0000104682; (OCoLC)476071621; (EBL)297322; (CKB)1000000000356371,c2007.,,Wiley-Interscience,,9982733840502771,991000000000356371
IEEE Xplore Wiley eBooks Library (IEEE Xplore),QA,Available,Artificial immune system : applications in computer security /,Artificial immune systems.; Computer security.; Computer networks--Security measures.; Electronic books.,QA,1119076277; 9781119076278; 1119076528; 9781119076520; 1119076587; 9781119076582; 1119076285; 9781119076285,"Tan, Ying, 1964- author.",(MiAaPQ)EBC4575624; (PQKB)21107698; (PQKBWorkID)14845703; (PQKBManifestationID)16235180; (EBL)4575624; (CKB)4330000000008367,2016.,,Wiley; IEEE Press,,9982808636902771,(CKB)4330000000008367
IEEE Xplore Wiley eBooks Library (IEEE Xplore),QA,Available,Automated defect prevention best practices in software management /,Software failures--Prevention--Data processing.; Software maintenance--Data processing.; Debugging in computer science--Automatic control.; Computer programs--Testing--Data processing.; Computer programs--Correctness.; Electronic books.,QA,1281032298; 9781281032294; 9786611032296; 6611032290; 0470165170; 9780470165171; 0470165162; 9780470165164; 0470042125; 9780470042120,"Huizinga, Dorota.",(MiAaPQ)EBC316185; (PQKB)10494251; (PQKBWorkID)10015108; (PQKBTitleCode)TC107929; (PQKBTitleCode)TC0000107929; (PQKBManifestationID)11114286; (SSID)ssj107929; (SSID)ssj0000107929; (OCoLC)476106587; (EBL)316185; (CKB)1000000000376977,c2007.,,IEEE Computer Society; Wiley-Interscience,,9982735185602771,991000000000376977
IEEE Xplore Wiley eBooks Library (IEEE Xplore),QA,Available,Bandwidth efficient coding /,Coding theory.; Wireless communication systems.; Electronic books.,QA,1119345243; 9781119345244; 1119345286; 9781119345282; 1119345227; 9781119345220; 1119345332; 9781119345336,"Anderson, John B., author.",(MiAaPQ)EBC4819952; (CKB)3710000001096262,2017.,,Wiley; IEEE Press,IEEE series on mobile & digital communication.,9983324992702771,(CKB)3710000001096262
IEEE Xplore Wiley eBooks Library (IEEE Xplore),QA,Available,Bayesian bounds for parameter estimation and nonlinear filtering [and] tracking,Bayesian statistical decision theory; Parameter estimation; Filters (Mathematics); Nonlinear theories; Mathematics; Physical Sciences & Mathematics; Mathematical Statistics,QA,0470120959; 9780470120958; 0470544198; 9780470544198,,(PQKB)10558470; (PQKBWorkID)10431442; (PQKBTitleCode)TC402723; (PQKBTitleCode)TC0000402723; (PQKBManifestationID)12189821; (SSID)ssj402723; (SSID)ssj0000402723; (CKB)2580000000002490,2007,,IEEE Press,,9982705306802771,992580000000002490
IEEE Xplore Wiley eBooks Library (IEEE Xplore),QA,Available,"Cloud services, networking, and management /",Cloud computing.; Electronic books.,QA,1119042631; 9781119042631; 1119042658; 9781119042655; 111904264X; 9781119042648; 1118845943; 9781118845943,"da Fonseca, Nelson L. S.",(MiAaPQ)EBC1895984; (MiAaPQ)EBC4040730; (EBL)1895984; (CKB)3710000000391764,[2015],,John Wiley & Sons Inc,IEEE Press Series on Networks and Services Management,9982724153202771,993710000000391764
IEEE Xplore Wiley eBooks Library (IEEE Xplore),QA,Available,Clustering,Cluster analysis.; Multivariate analysis.; Electronic books.,QA,1281937568; 9781281937568; 9786611937560; 6611937560; 0470382775; 9780470382776; 0470382783; 9780470382783; 0470276800; 9780470276808,"Xu, Rui.",(MiAaPQ)EBC380554; (PQKB)11597121; (PQKBWorkID)10015722; (PQKBTitleCode)TC123924; (PQKBTitleCode)TC0000123924; (PQKBManifestationID)11134077; (SSID)ssj123924; (SSID)ssj0000123924; (OCoLC)437241490; (EBL)380554; (CKB)1000000000550404,c2009.,,Wiley,IEEE Press Series on Computational Intelligence,9982739679402771,991000000000550404
IEEE Xplore Wiley eBooks Library (IEEE Xplore),QA,Available,"Compiler construction using Java, JavaCC, and Yacc",Compilers (Computer programs); Java (Computer program language); Electronic books.,QA,1283917866; 9781283917865; 1118112776; 9781118112779; 1118112873; 9781118112878; 1118112768; 9781118112762; 0470949597; 9780470949597,"Dos Reis, Anthony J.",(MiAaPQ)EBC818437; (PQKB)11522158; (PQKBWorkID)10642356; (PQKBTitleCode)TC622255; (PQKBTitleCode)TC0000622255; (PQKBManifestationID)11386316; (SSID)ssj622255; (SSID)ssj0000622255; (OCoLC)785811555; (EBL)818437; (CKB)2670000000177318,c2012.,,John Wiley & Sons,,9982750134202771,992670000000177318
IEEE Xplore Wiley eBooks Library (IEEE Xplore),QA,Available,Complex-valued neural networks advances and applications /,Neural networks (Computer science); Neural networks (Computer science)--Industrial applications.; Electronic books.,QA,1118590066; 9781118590065; 1118590147; 9781118590140; 1118590074; 9781118590072; 111834460X; 9781118344606,"Hirose, Akira.",(MiAaPQ)EBC1184568; (PQKB)10511997; (PQKBWorkID)10924092; (PQKBTitleCode)TC904738; (PQKBTitleCode)TC0000904738; (PQKBManifestationID)11539858; (SSID)ssj904738; (SSID)ssj0000904738; (OCoLC)843640315; (EBL)1184568; (CKB)2670000000356131,2013.,,John Wiley & Sons Inc,IEEE Press Series on Computational Intelligence,9982747488002771,992670000000356131
IEEE Xplore Wiley eBooks Library (IEEE Xplore),QA,Available,Concurrent and distributed computing in Java,Parallel processing (Electronic computers); Electronic data processing--Distributed processing.; Java (Computer program language); Electronic books.,QA,1280273305; 9781280273308; 9786610273300; 6610273308; 0470236833; 9780470236833; 0471721263; 9780471721260; 0471721271; 9780471721277; 047143230X; 9780471432302,"Garg, Vijay K. 1963- (Vijay Kumar),",(MiAaPQ)EBC224926; (PQKB)11507450; (PQKBWorkID)10063423; (PQKBTitleCode)TC128376; (PQKBTitleCode)TC0000128376; (PQKBManifestationID)11152364; (SSID)ssj128376; (SSID)ssj0000128376; (OCoLC)559961233; (EBL)224926; (CKB)1000000000013774,c2004.,,Wiley-Interscience; IEEE Press,,9982768824702771,991000000000013774
IEEE Xplore Wiley eBooks Library (IEEE Xplore),QA,Available,Contemporary cryptology : the science of information integrity,Computer security--Security measures; Telecommunication systems; Cryptography; Engineering & Applied Sciences; Computer Science,QA,0879422777; 9780879422776; 0780353528; 9780780353527; 0470544325; 9780470544327,,(PQKB)10655954; (PQKBWorkID)10458991; (PQKBTitleCode)TC450797; (PQKBTitleCode)TC0000450797; (PQKBManifestationID)12156233; (SSID)ssj450797; (SSID)ssj0000450797; (CKB)2580000000002503,1992,,IEEE Press,,9982705305302771,992580000000002503
IEEE Xplore Wiley eBooks Library (IEEE Xplore),QA,Available,Data as a service : a framework for providing reusable enterprise data services /,Electronic data processing.; Online information services.; Business--Data processing.; Electronic books.,QA,111905513X; 9781119055136; 1119055148; 9781119055143; 111905527X; 9781119055273; 1119046580; 9781119046585,"Sarkar, Pushpak, author.",(MiAaPQ)EBC4040825; (MiAaPQ)EBC4180361; (PQKB)11482501; (PQKBWorkID)14833238; (PQKBTitleCode)TC1561760; (PQKBTitleCode)TC0001561760; (PQKBManifestationID)16204919; (SSID)ssj1561760; (SSID)ssj0001561760; (EBL)1895320; (CKB)3710000000457035,2015.,,Wiley; IEEE Press,,9982804917502771,(CKB)3710000000457035
IEEE Xplore Wiley eBooks Library (IEEE Xplore),QA,Available,"Data mining : concepts, models, methods, and algorithms",Data mining; Engineering & Applied Sciences; Computer Science,QA,0470544341; 9780470544341; 0471228524; 9780471228523,"Kantardzic, Mehmed Author",(PQKB)10363305; (PQKBWorkID)10438835; (PQKBTitleCode)TC373283; (PQKBTitleCode)TC0000373283; (PQKBManifestationID)12127308; (SSID)ssj373283; (SSID)ssj0000373283; (CKB)111086906274472,2003,,Wiley Interscience,,9982802003202771,111086906274472
IEEE Xplore Wiley eBooks Library (IEEE Xplore),QA,Available,"Data mining concepts, models, methods, and algorithms /",Data mining.; Electronic books.,QA,1283239744; 9781283239745; 9786613239747; 6613239747; 1118029135; 9781118029138; 1118029127; 9781118029121; 1118029143; 9781118029145; 0470890452; 9780470890455,"Kantardzic, Mehmed.",(MiAaPQ)EBC697640; (PQKB)10931790; (PQKBWorkID)10545777; (PQKBTitleCode)TC535682; (PQKBTitleCode)TC0000535682; (PQKBManifestationID)12215963; (SSID)ssj535682; (SSID)ssj0000535682; (OCoLC)761318489; (EBL)697640; (CKB)3280000000000271,2011.,2nd ed.,John Wiley,,9982710415802771,993280000000000271
IEEE Xplore Wiley eBooks Library (IEEE Xplore),QA,Available,Data mining methods and models,Data mining.; Electronic books.,QA,1280311665; 9781280311666; 9786610311668; 6610311668; 047035545X; 9780470355459; 0471756482; 9780471756484; 0471756474; 9780471756477; 0471666564; 9780471666561,"Larose, Daniel T.",(MiAaPQ)EBC251672; (PQKB)10227953; (PQKBWorkID)10056420; (PQKBTitleCode)TC135024; (PQKBTitleCode)TC0000135024; (PQKBManifestationID)11135033; (SSID)ssj135024; (SSID)ssj0000135024; (OCoLC)70821819; (EBL)251672; (CKB)1000000000355479,c2006.,,Wiley-Interscience,,9982733835202771,991000000000355479
IEEE Xplore Wiley eBooks Library (IEEE Xplore),QA,Available,Database design and development : an essential guide for IT professionals /,Electronic books.; Database design.; Database management.; Bases de données--Conception.; Bases de données--Gestion.; Computer network resources.; Electronic books; Computer Science; Engineering & Applied Sciences,QA,0471444774; 9780471444770; 0470347678; 9780470347676; 0471728993; 9780471728993; 0471218774; 9780471218777,"Ponniah, Paulraj.",(PQKB)10987648; (PQKBWorkID)10302751; (PQKBTitleCode)TC354083; (PQKBTitleCode)TC0000354083; (PQKBManifestationID)12143884; (SSID)ssj354083; (SSID)ssj0000354083; (MH)11373387-9; (MH)011373387-9; (CKB)1000000000018947,c2003.,,Wiley-Interscience; IEEE Press,,9982773353502771,991000000000018947
